committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00413682,"FARRELL, DIANE GOSS",Connecticut,2013-08-21 00:00:00,TRAVEL REIMBURSEMENT,563.41,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?13941663345,4092520131197352742,True,True,False,travel
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-01-25 00:00:00,REIMBURSEMENT,820.6,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?29933489131,4041420091113757576,True,True,False,unexplained reimbursement to candidate
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-04-22 00:00:00,STORAGE,209.88,WESTY STORAGE CENTER,http://docquery.fec.gov/cgi-bin/fecimg/?29992401853,4070620091116024054,True,True,False,storage
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-04-25 00:00:00,POLITICAL CONTRIBUTION,2000.0,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?29992401853,4070620091116024052,True,True,False,political contribution
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-06-09 00:00:00,REIMBURSEMENT FOR TRAVEL,505.0,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?29992401853,4070620091116024053,True,True,False,travel
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-06-09 00:00:00,STORAGE,209.88,WESTY STORAGE CENTER,http://docquery.fec.gov/cgi-bin/fecimg/?29992401854,4070620091116024055,True,True,False,storage
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-07-03 00:00:00,TRAVEL EXPENSES REIMBURSEMENT,404.0,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?29992877817,4100920091119212029,True,True,False,travel
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-07-03 00:00:00,STORAGE CHARGES,209.88,WESTY STORAGE CENTER,http://docquery.fec.gov/cgi-bin/fecimg/?29992877817,4100920091119212031,True,True,False,storage
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-07-25 00:00:00,MOVING EXPENSES,360.0,JOHN'S DELIVERY SERVICE,http://docquery.fec.gov/cgi-bin/fecimg/?29992877817,4100920091119212030,True,True,False,office: services
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-08-24 00:00:00,DONATION,1000.0,WESTPORT DEMOCRATIC TOWN COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?29992877818,4100920091119212032,True,True,False,political contribution
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-10-21 00:00:00,POLITICAL CONTRIBUTION,2400.0,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?10990073274,4012020101122551970,True,True,False,political contribution
C00413682,"FARRELL, DIANE GOSS",Connecticut,2009-12-18 00:00:00,REIMBURSEMENT,366.0,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?10990073274,4012020101122551971,True,True,False,unexplained reimbursement to candidate
C00413682,"FARRELL, DIANE GOSS",Connecticut,2010-02-19 00:00:00,REIMBURSEMENT - TRAVEL,676.7,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?10930566791,4042020101125276912,True,True,False,travel
C00413682,"FARRELL, DIANE GOSS",Connecticut,2010-04-05 00:00:00,,1000.0,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?10990844496,4071520101127487337,True,True,False,political contribution
C00413682,"FARRELL, DIANE GOSS",Connecticut,2010-04-05 00:00:00,,1000.0,JIM HIMES FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?10990844497,4071520101127487338,True,True,False,political contribution
C00413682,"FARRELL, DIANE GOSS",Connecticut,2010-05-05 00:00:00,REIMBURSEMENT FOR TRAVEL,187.0,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?10990844495,4071520101127487336,True,True,False,travel
C00413682,"FARRELL, DIANE GOSS",Connecticut,2010-07-15 00:00:00,TRAVEL REIMBURSEMENT,476.0,"FARRELL, DIANE",http://docquery.fec.gov/cgi-bin/fecimg/?10931431942,4101420101130358996,True,True,False,travel
