committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00384123,"GEPHARDT, RICHARD A",United States,2006-12-18 00:00:00,ACCOUNTING SERVICES,1500.0,JANICA L. KYRIACOPOULOS,http://docquery.fec.gov/cgi-bin/fecimg/?27930059260,4012220071074518742,True,True,False,accounting/compliance/tax prep
C00384123,"GEPHARDT, RICHARD A",United States,2006-12-18 00:00:00,REIMBURSE PO BOX RENTAL FEE,217.0,JANICA L. KYRIACOPOULOS,http://docquery.fec.gov/cgi-bin/fecimg/?27930059260,4012220071074518743,True,True,False,office: postage/shipping
C00384123,"GEPHARDT, RICHARD A",United States,2006-12-18 00:00:00,REIMBURSE SOFTWARE LICENSE FEE,44.94,JANICA L. KYRIACOPOULOS,http://docquery.fec.gov/cgi-bin/fecimg/?27930059260,4012220071074518744,True,True,False,campaign software
C00384123,"GEPHARDT, RICHARD A",United States,2006-12-18 00:00:00,SOFTWARE LICENSE FEE,5250.0,"NGP SOFTWARE, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27930059261,4012220071074518745,True,True,False,campaign software
C00384123,"GEPHARDT, RICHARD A",United States,2006-12-18 00:00:00,LEGAL SERVICES,1729.0,PERKINS COIE LLP,http://docquery.fec.gov/cgi-bin/fecimg/?27930059261,4012220071074518746,True,True,False,legal expenses
C00384123,"GEPHARDT, RICHARD A",United States,2007-01-11 00:00:00,SOFTWARE LICENSE FEE,1750.0,"NGP SOFTWARE, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27930501293,4041320071076532536,True,True,False,campaign software
C00384123,"GEPHARDT, RICHARD A",United States,2007-01-11 00:00:00,RENT,4671.1,PERKINS COIE LLP,http://docquery.fec.gov/cgi-bin/fecimg/?27930501294,4041320071076532540,True,True,False,rent
C00384123,"GEPHARDT, RICHARD A",United States,2007-02-26 00:00:00,SOFTWARE LICENSE,1750.0,"NGP SOFTWARE, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27930501293,4041320071076532537,True,True,False,campaign software
C00384123,"GEPHARDT, RICHARD A",United States,2007-02-26 00:00:00,RENT,776.65,PERKINS COIE LLP,http://docquery.fec.gov/cgi-bin/fecimg/?27930501294,4041320071076532541,True,True,False,rent
C00384123,"GEPHARDT, RICHARD A",United States,2007-02-26 00:00:00,RECORDS STORAGE FEE,1000.0,"SYNETECH GROUP, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27930501295,4041320071076532542,True,True,False,storage
C00384123,"GEPHARDT, RICHARD A",United States,2007-03-15 00:00:00,BANK SERVICE CHARGE,1.05,"BANK OF AMERICA, N.A.",http://docquery.fec.gov/cgi-bin/fecimg/?27930501292,4041320071076532534,True,True,False,bank fees
C00384123,"GEPHARDT, RICHARD A",United States,2007-03-16 00:00:00,ACCOUNTING SERVICES,750.0,"PCMS, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27930501293,4041320071076532538,True,True,False,accounting/compliance/tax prep
C00384123,"GEPHARDT, RICHARD A",United States,2007-03-16 00:00:00,POSTAGE EXPENSE REIMBURSEMENT,1.08,"PCMS, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27930501294,4041320071076532539,True,True,False,office: postage/shipping
C00384123,"GEPHARDT, RICHARD A",United States,2007-04-16 00:00:00,BANK SERVICE CHARGE,4.64,"BANK OF AMERICA, N.A.",http://docquery.fec.gov/cgi-bin/fecimg/?27990196293,4071120071078318845,True,True,False,bank fees
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-21 00:00:00,COMPUTER/IT SERVICES,250.0,JUDE M. MECHE,http://docquery.fec.gov/cgi-bin/fecimg/?27990196293,4071120071078318847,True,True,False,office: services
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-21 00:00:00,SOFTWARE LICENSE FEE,2625.0,"NGP SOFTWARE, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27990196294,4071120071078318848,True,True,False,campaign software
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-21 00:00:00,ACCOUNTING SERVICES,4125.0,"PCMS, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27990196294,4071120071078318850,True,True,False,accounting/compliance/tax prep
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-21 00:00:00,RENT,1554.09,PERKINS COIE LLP,http://docquery.fec.gov/cgi-bin/fecimg/?27990196295,4071120071078318852,True,True,False,rent
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-21 00:00:00,LEGAL SERVICES,2498.0,PERKINS COIE LLP,http://docquery.fec.gov/cgi-bin/fecimg/?27990196295,4071120071078318853,True,True,False,legal expenses
C00384123,"GEPHARDT, RICHARD A",United States,2007-05-31 00:00:00,SOFTWARE LICENSE FEE,875.0,"NGP SOFTWARE, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?27990196294,4071120071078318849,True,True,False,campaign software
