amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,39.27,2003-01-03T00:00:00,CELL PHONE SERVICE,OTHER,,,,,,,,,95062,F3,23991913352,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,CELL PHONE SERVICE,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913352,ORLANDO,,,AT & T WIRELESS,FL,32891,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097185,2017-11-05T20:29:10.060320+00:00,0328200316E1594,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,18.58,2003-01-03T00:00:00,LONG DISTANCE SERVICES,OTHER,,,,,,,,,95062,F3,23991913353,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,LONG DISTANCE SERVICES,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913353,ORLANDO,,,AT&T,FL,32891,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097189,2017-11-05T20:29:10.060320+00:00,0328200316E1587,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,41.43,2003-01-03T00:00:00,UTILITIES,OTHER,,,,,,,,,95062,F3,23991913356,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,UTILITIES,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913356,DOTHAN,,,CITY OF DOTHAN,AL,36302,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097198,2017-11-05T20:29:10.060320+00:00,0328200316E1588,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,400.0,2003-01-03T00:00:00,RENT,ADMINISTRATIVE,,,,,,,,,95062,F3,23991913358,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,RENT,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913358,DOTHAN,,,EIGHTY FOUR WEST,AL,36302,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097204,2017-11-05T20:29:10.060320+00:00,0328200316E1595,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,2949.52,2003-01-03T00:00:00,POLITICAL CONSULTING,OTHER,,,,,,,,,95062,F3,23991913359,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,POLITICAL CONSULTING,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913359,CHANTILLY,,,"MORGAN, MEREDITH & ASSOCIATES",VA,20151,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097206,2017-11-05T20:29:10.060320+00:00,0328200316E1590,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,2178.0,2003-01-03T00:00:00,PRINTING SERVICES,ADVERTISING,,,,,,,,,95062,F3,23991913362,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,PRINTING SERVICES,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913362,ALEXANDRIA,,,TUTTLE AND TUTTLE,VA,22304,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097215,2017-11-05T20:29:10.060320+00:00,0328200316E1589,2004,
C,CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,500.0,2003-01-03T00:00:00,CAMPAIGN WORK,OTHER,,,,,,,,,95062,F3,23991913363,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,CAMPAIGN WORK,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913363,DOTHAN,,,MR. CHARLES A. WILLIAMS,AL,36303,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097217,2017-11-05T20:29:10.060320+00:00,0328200316E1596,2004,C00265298
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,5.0,2003-01-13T00:00:00,UTILITIES,OTHER,,,,,,,,,95062,F3,23991913357,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,UTILITIES,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913357,DOTHAN,,,CITY OF DOTHAN,AL,36302,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097199,2017-11-05T20:29:10.060320+00:00,0328200316E1591,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,41.72,2003-01-13T00:00:00,SHIPPING CHARGES,OTHER,,,,,,,,,95062,F3,23991913362,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,SHIPPING CHARGES,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913362,DOTHAN,,,UNISHIPPERS ASSOC.,AL,36302,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097216,2017-11-05T20:29:10.060320+00:00,0328200316E1592,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00265298,,,,,,,2004,78.54,2003-01-23T00:00:00,CELL PHONE SERVICE,OTHER,,,,,,,,,95062,F3,23991913352,17,Operating Expenditures,4091220031035070913,2017-11-05T20:29:10.060320+00:00,,,CELL PHONE SERVICE,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991913352,ORLANDO,,,AT & T WIRELESS,FL,32891,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4091220031035097186,2017-11-05T20:29:10.060320+00:00,0328200316E1603,2004,
