amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,,,,ERNEST F,S4SC00018,HOLLINGS,,"HOLLINGS, ERNEST F",S,SENATE,00,SC,SOUTH CAROLINA,,,,,,C00077537,,,,,,,1998,-1000.0,1997-01-22T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,CHARLESTON,"{'cycles': [1978, 1990, 1982, 1994, 1996, 2006, 1980, 1988, 1984, 1976, 2008, 1998, 2004, 2000, 2002, 1992, 1986], 'street_2': None, 'state': 'SC', 'organization_type': None, 'party': None, 'party_full': None, 'city': 'CHARLESTON', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)', 'candidate_ids': ['S4SC00018'], 'street_1': 'PO BOX 135', 'cycle': 1998, 'treasurer_name': 'WILLIAM MCG MORRISON', 'committee_id': 'C00028332', 'state_full': 'South Carolina', 'zip': '29402', 'designation': 'P'}",C00028332,"CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)",SC,29402,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010474238,2017-11-05T20:29:10.060320+00:00,,1998,C00028332
A,ADD,,,,ERNEST F,S4SC00018,HOLLINGS,,"HOLLINGS, ERNEST F",S,SENATE,00,SC,SOUTH CAROLINA,,,,,,C00077537,,,,,,,1998,1000.0,1997-01-22T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,GENERAL,,,GENERAL,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,CHARLESTON,"{'cycles': [1978, 1990, 1982, 1994, 1996, 2006, 1980, 1988, 1984, 1976, 2008, 1998, 2004, 2000, 2002, 1992, 1986], 'street_2': None, 'state': 'SC', 'organization_type': None, 'party': None, 'party_full': None, 'city': 'CHARLESTON', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)', 'candidate_ids': ['S4SC00018'], 'street_1': 'PO BOX 135', 'cycle': 1998, 'treasurer_name': 'WILLIAM MCG MORRISON', 'committee_id': 'C00028332', 'state_full': 'South Carolina', 'zip': '29402', 'designation': 'P'}",C00028332,"CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)",SC,29402,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010491526,2017-11-05T20:29:10.060320+00:00,,1998,C00028332
N,NO CHANGE,,,,ERNEST F,S4SC00018,HOLLINGS,,"HOLLINGS, ERNEST F",S,SENATE,00,SC,SOUTH CAROLINA,,,,,,C00077537,,,,,,,1998,2000.0,1997-01-22T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020102831,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020102831,CHARLESTON,"{'cycles': [1978, 1990, 1982, 1994, 1996, 2006, 1980, 1988, 1984, 1976, 2008, 1998, 2004, 2000, 2002, 1992, 1986], 'street_2': None, 'state': 'SC', 'organization_type': None, 'party': None, 'party_full': None, 'city': 'CHARLESTON', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)', 'candidate_ids': ['S4SC00018'], 'street_1': 'PO BOX 135', 'cycle': 1998, 'treasurer_name': 'WILLIAM MCG MORRISON', 'committee_id': 'C00028332', 'state_full': 'South Carolina', 'zip': '29402', 'designation': 'P'}",C00028332,"CITIZENS COMMITTEE FOR ERNEST F. HOLLINGS (AKA CITIZENS COMMITTEE, THE)",SC,29402,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010646913,2017-11-05T20:29:10.060320+00:00,,1998,C00028332
N,NO CHANGE,,,,CHRISTOPHER CHARLES,H6LA07131,JOHN,,"JOHN, CHRISTOPHER CHARLES",H,HOUSE,07,LA,LOUISIANA,,,,,,C00077537,,,,,,,1998,1000.0,1997-03-04T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020102831,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020102831,CROWLEY,"{'cycles': [2002, 1996, 2000, 2004, 1998], 'street_2': None, 'state': 'LA', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'CROWLEY', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'CHRIS JOHN FOR CONGRESS COMMITTEE INC', 'candidate_ids': ['H6LA07131'], 'street_1': 'PO DRAWER 307', 'cycle': 1998, 'treasurer_name': 'KENNETH R. DUGAS', 'committee_id': 'C00316596', 'state_full': 'Louisiana', 'zip': '70527', 'designation': 'P'}",C00316596,CHRIS JOHN FOR CONGRESS COMMITTEE INC,LA,70527,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010644418,2017-11-05T20:29:10.060320+00:00,,1998,C00316596
N,NO CHANGE,,,,ROBERT T,H8CA03014,MATSUI,,"MATSUI, ROBERT T",H,HOUSE,05,CA,CALIFORNIA ,,,,,,C00077537,,,,,,,1998,1000.0,1997-04-21T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020102832,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020102832,SACRAMENTO,"{'cycles': [1988, 1980, 1990, 1998, 1996, 1994, 1984, 2004, 2006, 1986, 2002, 1982, 2000, 1978, 1992], 'street_2': None, 'state': 'CA', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'SACRAMENTO', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'BOB MATSUI FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8CA03014'], 'street_1': '555 CAPITOL MALL SUITE 1425', 'cycle': 1998, 'treasurer_name': 'DAVID K. MURPHY', 'committee_id': 'C00085688', 'state_full': 'California', 'zip': '95814', 'designation': 'P'}",C00085688,BOB MATSUI FOR CONGRESS COMMITTEE,CA,95814,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010644237,2017-11-05T20:29:10.060320+00:00,,1998,C00085688
A,ADD,,,,HARRY M,S6NV00028,REID,,"REID, HARRY M",S,SENATE,00,NV,NEVADA,,,,,,C00077537,,,,,,,1998,1000.0,1997-05-09T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,GENERAL,,,GENERAL,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,LAS VEGAS,"{'cycles': [1998, 2006, 1992, 2018, 2008, 1994, 1990, 2000, 2010, 2004, 1986, 2002, 2016, 2012, 1996, 2014, 1988], 'street_2': None, 'state': 'NV', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'LAS VEGAS', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'FRIENDS FOR HARRY REID', 'candidate_ids': ['S6NV00028'], 'street_1': '116 PRINCETON', 'cycle': 1998, 'treasurer_name': 'PAUL EISENBERG', 'committee_id': 'C00204370', 'state_full': 'Nevada', 'zip': '89107', 'designation': 'P'}",C00204370,FRIENDS FOR HARRY REID,NV,89107,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010467785,2017-11-05T20:29:10.060320+00:00,,1998,C00204370
A,ADD,,,,THOMAS A,S6SD00028,DASCHLE,,"DASCHLE, THOMAS A",S,SENATE,00,SD,SOUTH DAKOTA,,,,,,C00077537,,,,,,,1998,-1000.0,1997-05-09T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,SIOUX FALLS,"{'cycles': [1998, 1978, 2006, 1994, 2008, 2000, 1984, 2004, 1988, 2002, 1992, 1980, 1996, 2010, 1982, 1986, 1990], 'street_2': None, 'state': 'SD', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'SIOUX FALLS', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'A LOT OF PEOPLE SUPPORTING TOM DASCHLE', 'candidate_ids': ['H8SD01014', 'S6SD00028'], 'street_1': 'P O BOX 1656', 'cycle': 1998, 'treasurer_name': 'JOSEPH HANSEN', 'committee_id': 'C00080655', 'state_full': 'South Dakota', 'zip': '57101', 'designation': 'P'}",C00080655,A LOT OF PEOPLE SUPPORTING TOM DASCHLE,SD,57101,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010476732,2017-11-05T20:29:10.060320+00:00,,1998,C00080655
A,ADD,,,,THOMAS A,S6SD00028,DASCHLE,,"DASCHLE, THOMAS A",S,SENATE,00,SD,SOUTH DAKOTA,,,,,,C00077537,,,,,,,1998,1000.0,1997-05-09T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,GENERAL,,,GENERAL,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,SIOUX FALLS,"{'cycles': [1998, 1978, 2006, 1994, 2008, 2000, 1984, 2004, 1988, 2002, 1992, 1980, 1996, 2010, 1982, 1986, 1990], 'street_2': None, 'state': 'SD', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'SIOUX FALLS', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'A LOT OF PEOPLE SUPPORTING TOM DASCHLE', 'candidate_ids': ['H8SD01014', 'S6SD00028'], 'street_1': 'P O BOX 1656', 'cycle': 1998, 'treasurer_name': 'JOSEPH HANSEN', 'committee_id': 'C00080655', 'state_full': 'South Dakota', 'zip': '57101', 'designation': 'P'}",C00080655,A LOT OF PEOPLE SUPPORTING TOM DASCHLE,SD,57101,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010480172,2017-11-05T20:29:10.060320+00:00,,1998,C00080655
A,ADD,,,,HARRY M,S6NV00028,REID,,"REID, HARRY M",S,SENATE,00,NV,NEVADA,,,,,,C00077537,,,,,,,1998,-1000.0,1997-05-09T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020113105,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020113105,LAS VEGAS,"{'cycles': [1998, 2006, 1992, 2018, 2008, 1994, 1990, 2000, 2010, 2004, 1986, 2002, 2016, 2012, 1996, 2014, 1988], 'street_2': None, 'state': 'NV', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'LAS VEGAS', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'FRIENDS FOR HARRY REID', 'candidate_ids': ['S6NV00028'], 'street_1': '116 PRINCETON', 'cycle': 1998, 'treasurer_name': 'PAUL EISENBERG', 'committee_id': 'C00204370', 'state_full': 'Nevada', 'zip': '89107', 'designation': 'P'}",C00204370,FRIENDS FOR HARRY REID,NV,89107,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010484587,2017-11-05T20:29:10.060320+00:00,,1998,C00204370
N,NO CHANGE,,,,THOMAS A,S6SD00028,DASCHLE,,"DASCHLE, THOMAS A",S,SENATE,00,SD,SOUTH DAKOTA,,,,,,C00077537,,,,,,,1998,2000.0,1997-05-09T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,97020102832,,,3040320021023210819,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020102832,SIOUX FALLS,"{'cycles': [1998, 1978, 2006, 1994, 2008, 2000, 1984, 2004, 1988, 2002, 1992, 1980, 1996, 2010, 1982, 1986, 1990], 'street_2': None, 'state': 'SD', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'SIOUX FALLS', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'A LOT OF PEOPLE SUPPORTING TOM DASCHLE', 'candidate_ids': ['H8SD01014', 'S6SD00028'], 'street_1': 'P O BOX 1656', 'cycle': 1998, 'treasurer_name': 'JOSEPH HANSEN', 'committee_id': 'C00080655', 'state_full': 'South Dakota', 'zip': '57101', 'designation': 'P'}",C00080655,A LOT OF PEOPLE SUPPORTING TOM DASCHLE,SD,57101,,MY,1997,SB,ITEMIZED DISBURSEMENTS,,3062020110010646912,2017-11-05T20:29:10.060320+00:00,,1998,C00080655
