committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00153684,"TALLON, ROBIN",South Carolina,2007-10-16 00:00:00,DUES,270.0,NATIONAL DEMOCRATIC CLUB,http://docquery.fec.gov/cgi-bin/fecimg/?28039601034,2022020081084966592,True,False,False,dues/memberships
C00153684,"TALLON, ROBIN",South Carolina,2008-10-08 00:00:00,DUES CHECK# 1275,390.0,CCSC,http://docquery.fec.gov/cgi-bin/fecimg/?29039984520,2020320091106912957,True,False,False,dues/memberships: nonpolitical
C00153684,"TALLON, ROBIN",South Carolina,2011-04-11 00:00:00,REIMBURSE - MUSL,1188.77,ROBIN TALLON #1324,http://docquery.fec.gov/cgi-bin/fecimg/?11030624688,2082420111142421350,True,False,False,unexplained reimbursement to candidate
C00153684,"TALLON, ROBIN",South Carolina,2011-04-14 00:00:00,POSTAGE,18.3,POSTMASTER - #1089,http://docquery.fec.gov/cgi-bin/fecimg/?11030624687,2082420111142421348,True,False,False,office: postage/shipping
C00153684,"TALLON, ROBIN",South Carolina,2011-05-23 00:00:00,DUES,505.68,DCCC #1322,http://docquery.fec.gov/cgi-bin/fecimg/?11030624688,2082420111142421351,True,False,False,dues/memberships
C00153684,"TALLON, ROBIN",South Carolina,2011-06-09 00:00:00,DUES,420.38,DCCC - #1324,http://docquery.fec.gov/cgi-bin/fecimg/?11030624689,2082420111142421353,True,False,False,dues/memberships
C00153684,"TALLON, ROBIN",South Carolina,2011-06-16 00:00:00,SOFTWARE,293.95,APPLE #1323,http://docquery.fec.gov/cgi-bin/fecimg/?11030624689,2082420111142421352,True,False,False,campaign software
C00153684,"TALLON, ROBIN",South Carolina,2011-06-17 00:00:00,,169.55,VERIZON,http://docquery.fec.gov/cgi-bin/fecimg/?11030624689,2082420111142421354,True,False,False,phones: cell/wireless data
C00153684,"TALLON, ROBIN",South Carolina,2011-06-17 00:00:00,PHONE EQUIPMENT,107.99,VERIZON,http://docquery.fec.gov/cgi-bin/fecimg/?11030624690,2082420111142421355,True,False,False,phones: cell/wireless data
C00153684,"TALLON, ROBIN",South Carolina,2011-06-30 00:00:00,LOSS ON VALUE OF ACCT.,11612.71,NOLLENBERGER CAPITAL PARTNERS,http://docquery.fec.gov/cgi-bin/fecimg/?11030624690,2082420111142421356,True,False,False,investment: losses
C00153684,"TALLON, ROBIN",South Carolina,2011-07-01 00:00:00,DUES & EXP.,525.5,DCCC,http://docquery.fec.gov/cgi-bin/fecimg/?11030672606,2120520111147389631,True,False,False,dues/memberships
C00153684,"TALLON, ROBIN",South Carolina,2011-07-14 00:00:00,POSTAGE,18.3,POSTMASTER,http://docquery.fec.gov/cgi-bin/fecimg/?11030672607,2120520111147389634,True,False,False,office: postage/shipping
C00153684,"TALLON, ROBIN",South Carolina,2011-07-20 00:00:00,CONTRIBUTION,1000.0,YANCEY MCGILL FOR SC SENATE,http://docquery.fec.gov/cgi-bin/fecimg/?11030672606,2120520111147389632,True,False,False,political contribution/ties to lobbying industry
C00153684,"TALLON, ROBIN",South Carolina,2017-07-18 00:00:00,POSTAGE # 1119,23.75,POSTMASTER,http://docquery.fec.gov/cgi-bin/fecimg/?201710120300176365,2110120171461617757,True,False,False,office: postage/shipping
C00153684,"TALLON, ROBIN",South Carolina,2017-08-03 00:00:00,,9.0,FIRST CITIZANS BANK,http://docquery.fec.gov/cgi-bin/fecimg/?201710120300176365,2110120171461617759,True,False,False,bank fees
