amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,503.6,2007-01-02T00:00:00,941 TAXES,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473220,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473220,HOLTSVILLE,,,INTERNAL REVENUE SERVICE,NY,00501,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484836,2017-11-05T20:29:10.060320+00:00,D47-02020D,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,980.1,2007-01-02T00:00:00,PAYROLL TAXES,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473221,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473221,TRENTON,,,STATE OF N.J.-NJ 927,NJ,08646,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484841,2017-11-05T20:29:10.060320+00:00,D78-02BF0X,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,49.29,2007-01-03T00:00:00,LONG DISTANCE,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473213,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473213,BEDFORD PARK,,,AT&T,IL,60499,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484814,2017-11-05T20:29:10.060320+00:00,D8-027L1F,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,578.26,2007-01-03T00:00:00,941 TAXES,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473214,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473214,MT. HOLLY,,,BANK OF AMERICA,NJ,08060,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484817,2017-11-05T20:29:10.060320+00:00,D13-02B31S,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,149.8,2007-01-03T00:00:00,OFFICE MAINTENANCE,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473218,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473218,BROWNS MILLS,,,DELAWARE VALLEY MAINTENANCE,NJ,08015,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484831,2017-11-05T20:29:10.060320+00:00,D33-03OA0H,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,1500.0,2007-01-03T00:00:00,SALARY ADJUST-10/06,ADMINISTRATIVE,,,P2008,,IND,INDIVIDUAL,PRIMARY,2008,283308,F3,27930473221,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473221,BORDENTOWN,,,"SAGNIP, JEFF",NJ,08505,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484840,2017-11-05T20:29:10.060320+00:00,D71-03FL07,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,114.66,2007-01-03T00:00:00,OFFICE PHONE,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473222,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473222,ELIZABETH,,,VERIZON,NJ,07207,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484844,2017-11-05T20:29:10.060320+00:00,D87-02061N,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,1773.3,2007-01-03T00:00:00,SALARY-1 & 1/2 MONTHS,ADMINISTRATIVE,,,P2008,,IND,INDIVIDUAL,PRIMARY,2008,283308,F3,27930473223,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473223,MT. HOLLY,,,"WALKER, PATRICIA  M.",NJ,08060,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484847,2017-11-05T20:29:10.060320+00:00,D93-01TD1L,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,550.0,2007-01-04T00:00:00,RENT,ADMINISTRATIVE,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473212,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473212,MT. HOLLY,,,112 HIGH STREET N.J.L.P.,NJ,08060,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484810,2017-11-05T20:29:10.060320+00:00,D2-02331M,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,1238.76,2007-01-04T00:00:00,CAMPAIGN EXPENSES,MATERIALS,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473215,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473215,WILMINGTON,,,CARDMEMBER SERVICES,DE,19886,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484822,2017-11-05T20:29:10.060320+00:00,D24-03QJ0M,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,WILMINGTON,CARDMEMBER SERVICES,DE,PO BOX 15153,,19886,2008,372.0,2007-01-04T00:00:00,THKY MEMORABILIA,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473216,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,X,,CREDIT CARD ITEM,True,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473216,WASHINGTON,,,D.C. GIFT SHOP,DC,20003,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484823,2017-11-05T20:29:10.060320+00:00,D4-03SX04,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,WILMINGTON,CARDMEMBER SERVICES,DE,PO BOX 15153,,19886,2008,15.41,2007-01-04T00:00:00,MAIL,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473216,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,X,,CREDIT CARD ITEM,True,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473216,MOUNT HOLLY,,,FEDEX,NJ,08060,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484824,2017-11-05T20:29:10.060320+00:00,D5-02EL18,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,WILMINGTON,CARDMEMBER SERVICES,DE,PO BOX 15153,,19886,2008,364.5,2007-01-04T00:00:00,HJS/CONSULTANTS MEETING,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473216,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,X,,CREDIT CARD ITEM,True,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473216,MOUNT HOLLY,,,ROBINS NEST,NJ,08060,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484825,2017-11-05T20:29:10.060320+00:00,D9-03IG0R,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,54.9,2007-01-04T00:00:00,WIRELESS E-CARD,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473219,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473219,DOVER,,,DISCOVER,DE,19903,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484832,2017-11-05T20:29:10.060320+00:00,D36-02AO0K,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00197699,,,,,,,2008,265.0,2007-01-18T00:00:00,BOOKS-GIFTS,OTHER,,,P2008,,ORG,ORGANIZATION,PRIMARY,2008,283308,F3,27930473215,17,Operating Expenditures,4040920071076307788,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27930473215,BARNEGAT LIGHT,,,BIRDSALL  NATURE PHOTOGRAPHY,NJ,08006,,Q1,2007,SB,ITEMIZED DISBURSEMENTS,,4041120071076484820,2017-11-05T20:29:10.060320+00:00,D17-03PR03,2008,
