amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,1000.0,2013-01-07T00:00:00,COMPLIANCE CONSULTING,OTHER,,,P2014,,IND,INDIVIDUAL,PRIMARY,2014,865109,F3,13961283122,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,MIKE,TERRY,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283122,MURFREESBORO,,,"TERRY, MIKE",TN,37130,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431712,2017-11-05T20:29:10.060320+00:00,SB17.4156,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,1474.85,2013-01-14T00:00:00,DONATION,OTHER,,,P2014,,ORG,ORGANIZATION,PRIMARY,2014,865109,F3,13961283120,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283120,WASHINGTON,,,COUNCIL ON COMPETITIVENESS,DC,20005,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431707,2017-11-05T20:29:10.060320+00:00,SB17.4132,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,10000.0,2013-01-21T00:00:00,DONATION,OTHER,,,,,ORG,ORGANIZATION,,,865109,F3,13961283122,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283122,WASHINGTON,,,NATIONAL CATHEDRAL SCHOOL,DC,20016,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431711,2017-11-05T20:29:10.060320+00:00,SB17.4134,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,1000.0,2013-01-31T00:00:00,DONATION,OTHER,,,P2014,,ORG,ORGANIZATION,PRIMARY,2014,865109,F3,13961283120,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283120,ASHEVILLE,,,BOTANICAL GARDENS OF ASHEVILLE,NC,28804,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431705,2017-11-05T20:29:10.060320+00:00,SB17.4158,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,1000.0,2013-02-18T00:00:00,DONATION,OTHER,,,,,ORG,ORGANIZATION,,,865109,F3,13961283121,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283121,NEW YORK,,,MEMORIAL SLOAN KETTERING CANCER CENTER,NY,10065,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431709,2017-11-05T20:29:10.060320+00:00,SB17.4137,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,5000.0,2013-02-19T00:00:00,DONATION,OTHER,,,P2014,,PAC,POLITICAL ACTION COMMITTEE,PRIMARY,2014,865109,F3,13961283121,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283121,WASHINGTON,,,K&L GATES LLP POLITICAL ACTION COMMITTEE (DC),DC,20006,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431708,2017-11-05T20:29:10.060320+00:00,SB17.4162,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,250.0,2013-02-20T00:00:00,DONATION,OTHER,,,P2014,,COM,OTHER COMMITTEE,PRIMARY,2014,865109,F3,13961283124,21,Other Disbursements,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283124,HONOLULU,,,NEIL ABERCROMBIE FOR GOVERNOR,HI,96814,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431718,2017-11-05T20:29:10.060320+00:00,SB21.4139,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,1000.0,2013-02-25T00:00:00,DONATION,OTHER,,,P2014,,ORG,ORGANIZATION,PRIMARY,2014,865109,F3,13961283123,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283123,WASHINGTON,,,U.S. ASSN. OF FORMER MEMBERS OF CONGRESS,DC,20005,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431715,2017-11-05T20:29:10.060320+00:00,SB17.4164,2014,
A,ADD,,,,,,,,,,,,,,,,,,,C00196915,,,,,,,2014,10000.0,2013-03-03T00:00:00,DONATION,OTHER,,,P2014,,ORG,ORGANIZATION,PRIMARY,2014,865109,F3,13961283121,17,Operating Expenditures,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283121,MURFREESBORO,,,MTSU FOUNDATION,TN,37132,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431710,2017-11-05T20:29:10.060320+00:00,SB17.4145,2014,
A,ADD,,,,,H2MD05155,,,,,,,,,,,,,,C00196915,,,,,,,2014,1000.0,2013-03-07T00:00:00,DONATION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P2014,,CCM,CAMPAIGN COMMITTEE,PRIMARY,2014,865109,F3,13961283124,21,Other Disbursements,4041120131186246534,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?13961283124,WASHINGTON,"{'cycles': [2004, 2014, 1988, 1984, 1994, 2010, 1990, 1996, 2008, 1986, 2012, 2000, 1980, 2006, 2002, 2018, 2016, 1998, 1982, 1992], 'street_2': 'SUITE 600', 'state': 'DC', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'WASHINGTON', 'committee_type': 'H', 'committee_id': 'C00140715', 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'designation': 'P', 'candidate_ids': ['H2MD05155'], 'street_1': '700 13TH STREET NW', 'cycle': 2014, 'treasurer_name': 'PRITCHARD, AMY', 'organization_type_full': None, 'state_full': 'District Of Columbia', 'zip': '20005', 'name': 'HOYER FOR CONGRESS'}",C00140715,HOYER FOR CONGRESS,DC,20005,,Q1,2013,SB,ITEMIZED DISBURSEMENTS,0.0,4042620131188431716,2017-11-05T20:29:10.060320+00:00,SB21.4147,2014,C00140715
