committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00143438,"DORGAN, BYRON L",North Dakota,2017-03-02 00:00:00,CONTRIBUTION - PRIMARY 2018,1500.0,FRIENDS OF SHERROD BROWN,http://docquery.fec.gov/cgi-bin/fecimg/?201704140200095671,2041820171399896877,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2017-03-28 00:00:00,CONTRIBUTION - PRIMARY 2018,1500.0,BOB CASEY FOR SENATE INC,http://docquery.fec.gov/cgi-bin/fecimg/?201704140200095671,2041820171399896875,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2017-03-30 00:00:00,CONTRIBUTION - PRIMARY 2018,1000.0,FRIENDS OF MARIA,http://docquery.fec.gov/cgi-bin/fecimg/?201704140200095671,2041820171399896876,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2017-04-05 00:00:00,DONATION,1000.0,WOMEN IN AVIATION AAAE SCHOLARSHIP,http://docquery.fec.gov/cgi-bin/fecimg/?201707170200181623,2072020171426356738,True,False,False,charitable donation
C00143438,"DORGAN, BYRON L",North Dakota,2017-05-03 00:00:00,COMPLIANCE SERVICES,75.6,CAPITOL COMPLIANCE ASSOCIATES,http://docquery.fec.gov/cgi-bin/fecimg/?201707170200181622,2072020171426356736,True,False,False,accounting/compliance/tax prep
C00143438,"DORGAN, BYRON L",North Dakota,2017-06-06 00:00:00,DONATION - PRIMARY 2018,500.0,KAINE FOR VIRGINIA,http://docquery.fec.gov/cgi-bin/fecimg/?201707170200181623,2072020171426356737,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2017-08-03 00:00:00,COMPLIANCE SERVICES,36.0,CAPITOL COMPLIANCE ASSOCIATES,http://docquery.fec.gov/cgi-bin/fecimg/?201710160200314016,2101920171458742375,True,False,False,accounting/compliance/tax prep
C00143438,"DORGAN, BYRON L",North Dakota,2013-03-04 00:00:00,EVENT CATERING,830.45,SUSAN GAGE CATERERS,http://docquery.fec.gov/cgi-bin/fecimg/?13020221285,2050320131188576094,True,False,False,events
C00143438,"DORGAN, BYRON L",North Dakota,2013-03-04 00:00:00,CONTRIBUTION,1000.0,MARK PRYOR FOR US SENATE,http://docquery.fec.gov/cgi-bin/fecimg/?13020221286,2050320131188576095,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-03-04 00:00:00,NON-FEDERAL CONTRIBUTION,1000.0,TERRY MCAULIFFE FOR GOVERNOR,http://docquery.fec.gov/cgi-bin/fecimg/?13020221286,2050320131188576096,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-03-04 00:00:00,CONTRIBUTION,1000.0,THE MARKEY COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?13020221286,2050320131188576097,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-04-15 00:00:00,CONTRIBUTION,1000.0,SCHATZ FOR SENATE,http://docquery.fec.gov/cgi-bin/fecimg/?13020310557,2080620131195104845,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-05-13 00:00:00,CONTRIBUTION,5000.0,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?13020310557,2080620131195104844,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-06-11 00:00:00,CONTRIBUTION,1000.0,UDALL FOR US ALL,http://docquery.fec.gov/cgi-bin/fecimg/?13020310558,2080620131195104846,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-07-15 00:00:00,,1000.0,FRIENDS OF MARIA,http://docquery.fec.gov/cgi-bin/fecimg/?13020434333,2110520131198538748,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-07-15 00:00:00,,500.0,FRIENDS OF ROY CHO INC,http://docquery.fec.gov/cgi-bin/fecimg/?13020434333,2110520131198538749,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-07-15 00:00:00,,5000.0,NORTH DAKOTA DEMOCRATIC-NONPARTISAN LEAGUE PARTY,http://docquery.fec.gov/cgi-bin/fecimg/?13020434333,2110520131198538750,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2016-10-27 00:00:00,NON-FEDERAL DONATION,1000.0,MURPHY FOR GOVERNOR,http://docquery.fec.gov/cgi-bin/fecimg/?201701310200029025,2020220171369512654,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-07-15 00:00:00,,1000.0,PEOPLE FOR RICK WEILAND,http://docquery.fec.gov/cgi-bin/fecimg/?13020434334,2110520131198538751,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-07-15 00:00:00,,500.0,TIM BISHOP FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?13020434334,2110520131198538752,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-11-06 00:00:00,CONTRIBUTION,1000.0,NUNN FOR SENATE INC,http://docquery.fec.gov/cgi-bin/fecimg/?14020031034,2022520141205539154,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-11-13 00:00:00,,1500.0,MARJORIE 2014,http://docquery.fec.gov/cgi-bin/fecimg/?14020031033,2022520141205539152,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-11 00:00:00,,1000.0,FRIENDS FOR HARRY REID,http://docquery.fec.gov/cgi-bin/fecimg/?14020031031,2022520141205539147,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-17 00:00:00,,1000.0,NORTH DAKOTA DEMOCRATIC-NONPARTISAN LEAGUE PARTY,http://docquery.fec.gov/cgi-bin/fecimg/?14020031033,2022520141205539153,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-18 00:00:00,,2000.0,FRIENDS OF DICK DURBIN,http://docquery.fec.gov/cgi-bin/fecimg/?14020031032,2022520141205539148,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-18 00:00:00,,1500.0,"FRIENDS OF MARY LANDRIEU, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?14020031032,2022520141205539149,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1500.0,ALASKANS FOR BEGICH 2014,http://docquery.fec.gov/cgi-bin/fecimg/?14020031031,2022520141205539145,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1500.0,AL FRANKEN FOR SENATE 2014,http://docquery.fec.gov/cgi-bin/fecimg/?14020031031,2022520141205539146,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1500.0,HAGAN FOR US SENATE INC,http://docquery.fec.gov/cgi-bin/fecimg/?14020031032,2022520141205539150,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1000.0,KAPTUR FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?14020031033,2022520141205539151,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1500.0,STABENOW FOR US SENATE,http://docquery.fec.gov/cgi-bin/fecimg/?14020031034,2022520141205539155,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2013-12-20 00:00:00,,1500.0,UDALL FOR COLORADO,http://docquery.fec.gov/cgi-bin/fecimg/?14020031034,2022520141205539156,True,False,False,political contribution: from lobbyist
C00143438,"DORGAN, BYRON L",North Dakota,2014-02-12 00:00:00,,1000.0,ALISON FOR KENTUCKY,http://docquery.fec.gov/cgi-bin/fecimg/?14020190470,2050620141212350481,True,False,False,political contribution: from lobbyist
