committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-01-30 00:00:00,STRATEGIC CONSULTING,2000.0,"BECKER, TIMOTHY A MR",http://docquery.fec.gov/cgi-bin/fecimg/?15020150999,2050720151243667141,True,False,False,campaign consulting
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-01-30 00:00:00,BOOKKEEPING SERVICE,1500.0,"LATHROP, JESSICA F",http://docquery.fec.gov/cgi-bin/fecimg/?15020151000,2050720151243667145,True,False,False,accounting/compliance/tax prep
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-02-28 00:00:00,STRATEGIC CONSULTING,2000.0,"BECKER, TIMOTHY A MR",http://docquery.fec.gov/cgi-bin/fecimg/?15020150999,2050720151243667142,True,False,False,campaign consulting
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-02-28 00:00:00,BOOKKEEPING SERVICE,1500.0,"LATHROP, JESSICA F",http://docquery.fec.gov/cgi-bin/fecimg/?15020151000,2050720151243667144,True,False,False,accounting/compliance/tax prep
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-03-24 00:00:00,EVENT TICKETS,1000.0,NEBRASKANS FOR CIVIC REFORM,http://docquery.fec.gov/cgi-bin/fecimg/?15020151001,2050720151243667147,True,False,False,tickets/table: by lobbyist
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-03-24 00:00:00,CONTRIBUTION TO LOCAL PARTY COMMITTEE,1000.0,SARPY COUNTY DEMOCRATIC PARTY,http://docquery.fec.gov/cgi-bin/fecimg/?15020151030,2050720151243667230,True,False,False,political contribution: from lobbyist
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-03-31 00:00:00,STRATEGIC CONSULTING,2000.0,"BECKER, TIMOTHY A MR",http://docquery.fec.gov/cgi-bin/fecimg/?15020150999,2050720151243667143,True,False,False,campaign consulting
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-03-31 00:00:00,BOOKKEEPING SERVICE,1500.0,"LATHROP, JESSICA F",http://docquery.fec.gov/cgi-bin/fecimg/?15020151000,2050720151243667146,True,False,False,accounting/compliance/tax prep
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-04-30 00:00:00,STRATEGIC CONSULTING,2000.0,"BECKER, TIMOTHY A MR",http://docquery.fec.gov/cgi-bin/fecimg/?201507160200189909,2073020151248076388,True,False,False,campaign consulting
C00432401,"NELSON, E BENJAMIN",Nebraska,2015-04-30 00:00:00,BOOKKEEPING SERVICE,1500.0,"LATHROP, JESSICA F",http://docquery.fec.gov/cgi-bin/fecimg/?201507160200189910,2073020151248076393,True,False,False,accounting/compliance/tax prep
