committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00370031,"SUNUNU, JOHN E",New Hampshire,2013-01-22 00:00:00,PRINTING,2405.78,PROFORMA,http://docquery.fec.gov/cgi-bin/fecimg/?13020213547,2050320131188575956,True,True,False,advertising/marketing: direct mail
C00370031,"SUNUNU, JOHN E",New Hampshire,2013-01-24 00:00:00,POSTAGE & MAILING SERVICES,2898.79,SPECTRUM MARKETING COMPANIES,http://docquery.fec.gov/cgi-bin/fecimg/?13020213547,2050320131188575957,True,True,False,advertising/marketing: direct mail
C00370031,"SUNUNU, JOHN E",New Hampshire,2013-05-05 00:00:00,EVENTS SPONSORSHIP/TICKETS,1000.0,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?13020323456,2081220131195261596,True,True,False,sponsorships
C00370031,"SUNUNU, JOHN E",New Hampshire,2013-08-14 00:00:00,STORAGE,2028.0,STORAGE DIRECT,http://docquery.fec.gov/cgi-bin/fecimg/?13020471450,2110520131198539075,True,True,False,storage
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-01-15 00:00:00,PO BOX RENTAL,140.0,US POSTAL SERVICE,http://docquery.fec.gov/cgi-bin/fecimg/?14020313785,2060220141213973752,True,True,False,office: postage/shipping
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-01-21 00:00:00,EVENT SPONSORSHIP/TICKETS,1000.0,SENATE REPUBLICAN MAJORITY PAC,http://docquery.fec.gov/cgi-bin/fecimg/?14020313786,2060220141213973753,True,True,False,sponsorships
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-06-01 00:00:00,CONTRIBUTION,2000.0,FRIENDS OF CHRIS SUNUNU,http://docquery.fec.gov/cgi-bin/fecimg/?14020591900,2090320141221483424,True,True,False,political contribution: to family
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-06-13 00:00:00,CONTRIBUTION,500.0,PARKER FOR NH HOUSE,http://docquery.fec.gov/cgi-bin/fecimg/?14020591900,2090320141221483425,True,True,False,political contribution: from lobbyist
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-07-27 00:00:00,TRAVEL EXPENSES,207.85,"COLLINS, PAUL J JR",http://docquery.fec.gov/cgi-bin/fecimg/?14020984535,2012720151237350785,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2014-08-14 00:00:00,STORAGE,1810.0,STOR U SELF,http://docquery.fec.gov/cgi-bin/fecimg/?14020984535,2012720151237350784,True,True,False,storage
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-01-09 00:00:00,PO BOX RENTAL,146.0,US POSTAL SERVICE,http://docquery.fec.gov/cgi-bin/fecimg/?15020162532,2050720151243666994,True,True,False,office: postage/shipping
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-04-22 00:00:00,CONTRIBUTION,500.0,FRIENDS OF CHRIS SUNUNU,http://docquery.fec.gov/cgi-bin/fecimg/?201507220200229393,2080920151248506911,True,True,False,political contribution: to family
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-05-14 00:00:00,TRAVEL EXPENSES,1579.67,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201507220200229392,2080920151248506910,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-07-16 00:00:00,POLITICAL TRAVEL EXPENSES,1365.55,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290607,2110820151256911785,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-08-07 00:00:00,TRAVEL EXPENSES,70.28,"COLLINS, PAUL J JR",http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290606,2110820151256911784,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-08-07 00:00:00,POLITICAL TRAVEL EXPENSES,871.43,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290607,2110820151256911786,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-08-14 00:00:00,STORAGE,1869.15,STOR-U-SELF,http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290606,2110820151256911782,True,True,False,storage
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-08-14 00:00:00,ONLINE SERVICES,230.95,PROFILE STRATEGY GROUP LLC,http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290606,2110820151256911783,True,True,False,website
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-08-17 00:00:00,POLITICAL TRAVEL EXPENSES,464.58,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201510200200290607,2110820151256911787,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-10-06 00:00:00,POLITICAL TRAVEL EXPENSES,1442.94,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201602040200064972,2030120161276036454,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-11-04 00:00:00,POLITICAL TRAVEL EXPENSES,1236.39,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201602040200064972,2030120161276036455,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-11-28 00:00:00,POLITICAL TRAVEL EXPENSES,532.7,"SUNUNU, JOHN E",http://docquery.fec.gov/cgi-bin/fecimg/?201602040200064973,2030120161276036456,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2015-12-23 00:00:00,PO BOX RENTAL,164.0,US POSTAL SERVICE,http://docquery.fec.gov/cgi-bin/fecimg/?201602040200064972,2030120161276036453,True,True,False,office: postage/shipping
C00370031,"SUNUNU, JOHN E",New Hampshire,2016-06-04 00:00:00,CONTRIBUTION,200.0,FRIENDS OF CHRIS SUNUNU,http://docquery.fec.gov/cgi-bin/fecimg/?201607210200286797,2080320161308534233,True,True,False,political contribution: to family
C00370031,"SUNUNU, JOHN E",New Hampshire,2016-06-09 00:00:00,CONTRIBUTION,2000.0,21ST CENTURY MAJORITY FUND,http://docquery.fec.gov/cgi-bin/fecimg/?201607210200286797,2080320161308534234,True,True,False,political contribution: from lobbyist
C00370031,"SUNUNU, JOHN E",New Hampshire,2016-08-13 00:00:00,STORAGE,2352.19,UNCLE BOBS SELF STORAGE,http://docquery.fec.gov/cgi-bin/fecimg/?201610250200573497,2110720161346807413,True,True,False,storage
C00370031,"SUNUNU, JOHN E",New Hampshire,2016-09-30 00:00:00,CONTRIBUTION,855.16,FRIENDS OF CHRIS SUNUNU,http://docquery.fec.gov/cgi-bin/fecimg/?201610250200573498,2110720161346807414,True,True,False,political contribution: to family
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-01-26 00:00:00,PO BOX RENTAL,110.0,UNITED STATES POSTMASTER,http://docquery.fec.gov/cgi-bin/fecimg/?11020183094,2050320111139270946,True,True,False,office: postage/shipping
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-01-29 00:00:00,TRAVEL,33.6,"COLLINS, PAUL J JR",http://docquery.fec.gov/cgi-bin/fecimg/?11020183094,2050320111139270948,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-03-18 00:00:00,TICKETS/EVENT SPONSORSHIP,1000.0,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?11020183094,2050320111139270947,True,True,False,sponsorships
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-04-04 00:00:00,BOOKKEEPING,120.0,"HILDEBRANDT, ANNETTE P CPA",http://docquery.fec.gov/cgi-bin/fecimg/?11020300173,2080120111141876142,True,True,False,accounting/compliance/tax prep
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-04-04 00:00:00,DONATION,500.0,VESTA ROY SERIES,http://docquery.fec.gov/cgi-bin/fecimg/?11020300174,2080120111141876143,True,True,False,political contribution: from lobbyist
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-04-07 00:00:00,CONTRIBUTION,1000.0,CHRIS SUNUNU FOR EXECUTIVE COUNCIL,http://docquery.fec.gov/cgi-bin/fecimg/?11020300174,2080120111141876144,True,True,False,political contribution: to family
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-07-08 00:00:00,STORAGE,1460.0,STORAGE DIRECT,http://docquery.fec.gov/cgi-bin/fecimg/?11020420298,2102820111144560588,True,True,False,storage
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-07-18 00:00:00,TRAVEL,79.45,"COLLINS, PAUL J JR",http://docquery.fec.gov/cgi-bin/fecimg/?11020420299,2102820111144560590,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-09-06 00:00:00,DONATION,2500.0,SAINT ANSELM COLLEGE - NHIOP,http://docquery.fec.gov/cgi-bin/fecimg/?11020420298,2102820111144560589,True,True,False,charitable donation
C00370031,"SUNUNU, JOHN E",New Hampshire,2011-09-30 00:00:00,SOFTWARE SUPPORT,3750.0,"ARISTOTLE INTERNATIONAL, INC.",http://docquery.fec.gov/cgi-bin/fecimg/?11020420298,2102820111144560587,True,True,False,campaign software
C00370031,"SUNUNU, JOHN E",New Hampshire,2012-01-02 00:00:00,MAILING SERVICES,6012.8,SPECTRUM MARKETING COMPANIES,http://docquery.fec.gov/cgi-bin/fecimg/?12020324338,2051120121155913168,True,True,False,advertising/marketing: direct mail
C00370031,"SUNUNU, JOHN E",New Hampshire,2012-01-14 00:00:00,PO BOX RENTAL,110.0,UNITED STATES POSTMASTER,http://docquery.fec.gov/cgi-bin/fecimg/?12020324338,2051120121155913166,True,True,False,office: postage/shipping
C00370031,"SUNUNU, JOHN E",New Hampshire,2012-01-15 00:00:00,PRINTING,2729.0,PROFORMA,http://docquery.fec.gov/cgi-bin/fecimg/?12020324338,2051120121155913167,True,True,False,advertising/marketing: direct mail
C00370031,"SUNUNU, JOHN E",New Hampshire,2012-01-21 00:00:00,TRAVEL,41.15,"COLLINS, PAUL J JR",http://docquery.fec.gov/cgi-bin/fecimg/?12020324339,2051120121155913169,True,True,False,travel
C00370031,"SUNUNU, JOHN E",New Hampshire,2012-07-13 00:00:00,STORAGE,1860.0,STORAGE DIRECT,http://docquery.fec.gov/cgi-bin/fecimg/?12020891829,2112820121173966980,True,True,False,storage
