amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1980,200.0,1979-03-31T00:00:00,CONTRIB REFUND TO UNREG. ENTITY,REFUNDS,22R,CONTRIBUTION REFUND TO UNREGISTERED ENTITY,P,PRIMARY,,,PRIMARY,,,F3,79020031508,,,3032920021022195659,2017-11-05T20:29:10.060320+00:00,,,CONTRIB REFUND TO UNREG. ENTITY,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?79020031508,GREENVILLE,,,"CAIRE COMPANY,",SC,29602,,Q1,1979,SB,ITEMIZED DISBURSEMENTS,,3062020110012105177,2017-11-05T20:29:10.060320+00:00,,1980,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1980,100.0,1979-03-31T00:00:00,CONTRIB REFUND TO UNREG. ENTITY,REFUNDS,22R,CONTRIBUTION REFUND TO UNREGISTERED ENTITY,P,PRIMARY,,,PRIMARY,,,F3,79020031508,,,3032920021022195659,2017-11-05T20:29:10.060320+00:00,,,CONTRIB REFUND TO UNREG. ENTITY,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?79020031508,GREENVILLE,,,"HAYSWORTH BALDWIN & , -MILES PA",SC,29603,,Q1,1979,SB,ITEMIZED DISBURSEMENTS,,3062020110012113479,2017-11-05T20:29:10.060320+00:00,,1980,
N,NO CHANGE,,,,JOHN W JR,H6SC06028,JENRETTE,,"JENRETTE, JOHN W JR",H,HOUSE,06,SC,SOUTH CAROLINA,,,,,,C00028332,,,,,,,1980,440.0,1980-06-23T00:00:00,CONTRIBUTION REF TO CANDIDATE/COMMITTEE,REFUNDS,22Z,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,P,PRIMARY,,,PRIMARY,,,F3,80020060795,,,3032920021022195673,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO CANDIDATE/COMMITTEE,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?80020060795,FLORENCE,"{'cycles': [1988, 1986, 1984, 1980, 1992, 1982, 1990], 'street_2': None, 'state': 'SC', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'FLORENCE', 'committee_type': 'H', 'committee_id': 'C00118232', 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': ""JENRETTE '80 VOLUNTEER COMMITTEE"", 'cycle': 1980, 'street_1': '514 IRIS DRIVE', 'candidate_ids': ['H6SC06028'], 'treasurer_name': 'JAMES A BROWN JR', 'organization_type_full': None, 'state_full': 'South Carolina', 'zip': '29501', 'designation': 'P'}",C00118232,JENRETTE '80 VOLUNTEER COMMITTEE,SC,29501,,Q2,1980,SB,ITEMIZED DISBURSEMENTS,,3062020110012183848,2017-11-05T20:29:10.060320+00:00,,1980,C00118232
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1980,1000.0,1980-09-30T00:00:00,CONTRIBUTION REF TO CANDIDATE/COMMITTEE,REFUNDS,22Z,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,G,GENERAL,,,GENERAL,,,F3,80020121114,,,3032920021022195674,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO CANDIDATE/COMMITTEE,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?80020121114,NEW YORK,"{'cycles': [1986, 1988, 1982, 1992, 2000, 1984, 2002, 1994, 1998, 1990, 1980, 1996], 'street_2': None, 'state': 'NY', 'organization_type': 'C', 'party': None, 'party_full': None, 'city': 'NEW YORK', 'committee_type': 'N', 'committee_id': 'C00119669', 'committee_type_full': 'PAC - Nonqualified', 'designation_full': 'Unauthorized', 'name': 'POLITICAL ACTION COMMITTEE OF THE DUN & BRADSTREET CORPORATION', 'cycle': 1980, 'street_1': '299 PARK AVENUE', 'candidate_ids': [], 'treasurer_name': 'KENNETH B BITTER', 'organization_type_full': 'Corporation', 'state_full': 'New York', 'zip': '10017', 'designation': 'U'}",C00119669,POLITICAL ACTION COMMITTEE OF THE DUN & BRADSTREET CORPORATION,NY,10017,,Q3,1980,SB,ITEMIZED DISBURSEMENTS,,3062020110012049275,2017-11-05T20:29:10.060320+00:00,,1980,C00119669
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1986,250.0,1985-12-31T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,86020052082,,,3032920021022167490,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?86020052082,GEORGETOWN,,,"MOORE, JAMES B ESQUIRE",SC,29442,,YE,1985,SB,ITEMIZED DISBURSEMENTS,,3062020110010136338,2017-11-05T20:29:10.060320+00:00,,1986,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1986,100.0,1985-12-31T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,86020052082,,,3032920021022167490,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?86020052082,COLUMBIA,,,"COOK, J CRAWFORD",SC,29201,,YE,1985,SB,ITEMIZED DISBURSEMENTS,,3062020110010144088,2017-11-05T20:29:10.060320+00:00,,1986,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1986,250.0,1985-12-31T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,86020052082,,,3032920021022167490,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?86020052082,COLUMBIA,,,"LABEYE, JULIEN",SC,29223,,YE,1985,SB,ITEMIZED DISBURSEMENTS,,3062020110010163618,2017-11-05T20:29:10.060320+00:00,,1986,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,2000,25000.0,2000-04-10T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,20020251412,,,3040720021023398613,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?20020251412,WASHINGTON,"{'cycles': [2014, 2000, 1998, 1992, 1996, 1988, 1978, 2004, 1986, 1984, 1994, 2006, 1980, 2010, 2008, 1976, 2018, 2012, 1990, 1982, 2002, 2016], 'street_2': '.', 'state': 'DC', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'WASHINGTON', 'committee_type': 'Y', 'committee_id': 'C00042366', 'committee_type_full': 'Party - Qualified', 'designation_full': 'Unauthorized', 'designation': 'U', 'cycle': 2000, 'street_1': '430 SOUTH CAPITOL STREET, SE', 'candidate_ids': [], 'treasurer_name': 'JAMES P FOX', 'organization_type_full': None, 'state_full': 'District Of Columbia', 'zip': '20003', 'name': 'DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE'}",C00042366,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,DC,20003,,MY,2000,SB,ITEMIZED DISBURSEMENTS,,3062020110010083067,2017-11-05T20:29:10.060320+00:00,,2000,C00042366
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,2000,5000.0,2000-10-27T00:00:00,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,PRIMARY,,,PRIMARY,,,F3,21020041755,,,3040720021023384310,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION MADE TO NON-AFFILIATED,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?21020041755,COLUMBIA,"{'cycles': [1998, 2008, 1986, 1978, 2010, 1984, 1994, 1990, 2014, 2012, 2004, 2002, 1976, 2016, 2018, 1992, 1988, 2000, 1982, 1980, 2006, 1996], 'street_2': '1517 BLANDING STREET', 'state': 'SC', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'COLUMBIA', 'committee_type': 'Y', 'committee_id': 'C00007658', 'committee_type_full': 'Party - Qualified', 'designation_full': 'Unauthorized', 'designation': 'U', 'cycle': 2000, 'street_1': 'PO BOX 5965', 'candidate_ids': [], 'treasurer_name': 'BRENT ALAN WEAVER', 'organization_type_full': None, 'state_full': 'South Carolina', 'zip': '29250', 'name': 'DEMOCRATIC PARTY OF SOUTH CAROLINA'}",C00007658,DEMOCRATIC PARTY OF SOUTH CAROLINA,SC,29250,,YE,2000,SB,ITEMIZED DISBURSEMENTS,,3062020110009854772,2017-11-05T20:29:10.060320+00:00,,2000,C00007658
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00028332,,,,,,,1996,500.0,1996-08-06T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,97020030805,,,3040120021023036707,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?97020030805,WASHINGTON,,,"BOGGS, THOMAS HALE ESQ",DC,20037,,YE,1996,SB,ITEMIZED DISBURSEMENTS,,3062020110012446895,2017-11-05T20:29:10.060320+00:00,,1996,
