committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00384677,"WARNER, JOHN WILLIAM",Virginia,2011-06-29 00:00:00,DONATION,1000.0,WASHINGTON NATIONAL CATHEDRAL,http://docquery.fec.gov/cgi-bin/fecimg/?11020300726,2080120111141876309,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2011-02-28 00:00:00,DATA MANAGEMENT,2000.0,"SARGENT, WILLIAM H MR",http://docquery.fec.gov/cgi-bin/fecimg/?11020182841,2050220111139256652,True,False,False,payroll
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-01-25 00:00:00,DATA MGMT,2000.0,"CORNICK, L CARTER III",http://docquery.fec.gov/cgi-bin/fecimg/?13020240471,2052420131190407176,True,False,False,payroll
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-05-13 00:00:00,DONATION,500.0,AMERICAN LEGION #295,http://docquery.fec.gov/cgi-bin/fecimg/?13020274347,1101820130014682738,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-05-13 00:00:00,DONATION,1000.0,CARING FOR MILITARY FAMILIES: ELIZABETH DOLE FOUNDATION,http://docquery.fec.gov/cgi-bin/fecimg/?13020274348,1101820130014682739,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-05-13 00:00:00,DONATION,500.0,CAUSE,http://docquery.fec.gov/cgi-bin/fecimg/?13020274348,1101820130014682740,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-05-13 00:00:00,DONATION,500.0,FRIENDS OF RAPPAHANOCK RIVER,http://docquery.fec.gov/cgi-bin/fecimg/?13020274349,1101820130014682743,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-05-13 00:00:00,DONATION,1000.0,THE CIA OFFICERS MEMORIAL FOUNDATION,http://docquery.fec.gov/cgi-bin/fecimg/?13020274351,1101820130014682748,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,CAMPAIGN CONTRIBUTION,500.0,ALEXANDER FOR SENATE 2014 INC,http://docquery.fec.gov/cgi-bin/fecimg/?13020274347,1101820130014682736,True,False,False,political contribution/ties to lobbying industry
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,DONATION,1000.0,ALEXANDRIA SYMPHONY ORCHESTRA,http://docquery.fec.gov/cgi-bin/fecimg/?13020274347,1101820130014682737,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,DONATION,1000.0,"CHRIST CHURCH OF ALEXANDRIA, VIRGINIA",http://docquery.fec.gov/cgi-bin/fecimg/?13020274348,1101820130014682741,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,CAMPAIGN CONTRIBUTION,1000.0,COLLINS FOR SENATOR,http://docquery.fec.gov/cgi-bin/fecimg/?13020274349,1101820130014682742,True,False,False,political contribution/ties to lobbying industry
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,DONATION,500.0,MOUNT VERNON AT HOME,http://docquery.fec.gov/cgi-bin/fecimg/?13020274350,1101820130014682745,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,DONATION,500.0,"THE CAMPAGNA CENTER - CHILDREN, FAMILIES, COMMUNITY",http://docquery.fec.gov/cgi-bin/fecimg/?13020274350,1101820130014682746,True,False,False,charitable donation
C00384677,"WARNER, JOHN WILLIAM",Virginia,2013-06-18 00:00:00,DONATION,500.0,THE CHILD & FAMILY NETWORK CENTERS,http://docquery.fec.gov/cgi-bin/fecimg/?13020274350,1101820130014682747,True,False,False,charitable donation
