amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,200.0,1991-12-26T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,92014382129,,,3032920021022038998,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014382129,CENTREVILLE,,,"SUBHARWAL, JATINDER SINGH",MD,21617,,YE,1991,SB,ITEMIZED DISBURSEMENTS,,3062020110012423685,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,50.0,1991-12-26T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,92014382129,,,3032920021022038998,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014382129,RICHMOND HILL,,,"MUNDI, BHAJAN S",NY,11419,,YE,1991,SB,ITEMIZED DISBURSEMENTS,,3062020110012432717,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,100.0,1991-12-26T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,92014382129,,,3032920021022038998,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014382129,RICHMOND HILL,,,"SINGH, BALJINDER",NY,11418,,YE,1991,SB,ITEMIZED DISBURSEMENTS,,3062020110012453234,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,430.0,1991-12-26T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,P,PRIMARY,,,PRIMARY,,,F3,92014382129,,,3032920021022038998,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014382129,RICHMOND HILL,,,"KAUR, GURINDER",NY,11418,,YE,1991,SB,ITEMIZED DISBURSEMENTS,,3062020110012458087,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,1000.0,1992-09-23T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,G,GENERAL,,,GENERAL,,,F3,92014732670,,,3032920021022056897,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014732670,RICHMOND HILL,,,"SANDHU, GURBHEJ",NY,11418,,Q3,1992,SB,ITEMIZED DISBURSEMENTS,,3062020110012484857,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,1013.0,1992-09-23T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,G,GENERAL,,,GENERAL,,,F3,92014732670,,,3032920021022056897,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014732670,UPPER BROOKVILLE,,,"HEANEY, PETER",NY,11545,,Q3,1992,SB,ITEMIZED DISBURSEMENTS,,3062020110012501604,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,1013.0,1992-09-23T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,G,GENERAL,,,GENERAL,,,F3,92014732670,,,3032920021022056897,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014732670,UPPER BROOKVILLE,,,"HEANEY, PETER",NY,11545,,Q3,1992,SB,ITEMIZED DISBURSEMENTS,,3062020110012580018,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,2000.0,1992-09-29T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,G,GENERAL,,,GENERAL,,,F3,92014732670,,,3032920021022056897,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014732670,,,,"HORN, MORRIS",,,,Q3,1992,SB,ITEMIZED DISBURSEMENTS,,3062020110012501603,2017-11-05T20:29:10.060320+00:00,,1992,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00165241,,,,,,,1992,250.0,1992-11-22T00:00:00,CONTRIBUTION REF TO INDIVIDUAL,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,G,GENERAL,,,GENERAL,,,F3,92014861900,,,3032920021022056906,2017-11-05T20:29:10.060320+00:00,,,CONTRIBUTION REF TO INDIVIDUAL,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?92014861900,FLUSHING,,,"MATTONE, JOSEPH M",NY,11358,,30G,1992,SB,ITEMIZED DISBURSEMENTS,,3062020110012430249,2017-11-05T20:29:10.060320+00:00,,1992,
A,ADD,,,,,,,,,,,,,,,,012,Donations,,C00165241,,,,,,,2018,722.47,2017-08-07T00:00:00,DONATION,OTHER,,,P2012,,ORG,ORGANIZATION,PRIMARY,2012,1179515,F3,201708179070389288,21,Other Disbursements,4081720171447565547,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?201708179070389288,WOODBURY,,,LGBT NETWORK,NY,117972007,,TER,2017,SB,ITEMIZED DISBURSEMENTS,0.0,4081720171447578339,2017-11-05T20:29:10.060320+00:00,D803361,2018,
